#      WAVE        LUMINOSITY
       5904.8230       2.0826914
       5906.1828       2.1363394
       5907.5429       2.1094494
       5908.9034       2.0976813
       5910.2641       2.1508097
       5911.6251       2.1273570
       5912.9865       2.1233091
       5914.3482       2.1029195
       5915.7101       2.0598742
       5917.0724       2.0852469
       5918.4351       2.1160235
       5919.7980       2.0953893
       5921.1612       2.0956692
       5922.5248       2.1051432
       5923.8886       2.0931775
       5925.2528       2.1087556
       5926.6173       2.1059382
       5927.9821       2.1079481
       5929.3473       2.0917285
       5930.7127       2.1014303
       5932.0785       2.1062026
       5933.4445       2.1142558
       5934.8109       2.1368369
       5936.1776       2.1156215
       5937.5446       2.0845633
       5938.9120       2.1134152
       5940.2796       2.1283026
       5941.6476       2.1252578
       5943.0158       2.1191428
       5944.3844       2.1457861
       5945.7533       2.1431885
       5947.1225       2.1264802
       5948.4921       2.1444811
       5949.8619       2.1134278
       5951.2321       2.0815026
       5952.6026       2.0843205
       5953.9734       2.0793953
       5955.3445       2.0805368
       5956.7159       2.0872941
       5958.0876       2.0751280
       5959.4597       2.0874922
       5960.8321       2.1276502
       5962.2048       2.1259028
       5963.5778       2.1225531
       5964.9511       2.1156221
       5966.3247       2.0921249
       5967.6987       2.0939960
       5969.0729       2.1111875
       5970.4475       2.1321078
       5971.8224       2.1151190
       5973.1977       2.1057570
       5974.5732       2.1293831
       5975.9491       2.1173102
       5977.3252       2.1012544
       5978.7017       2.1247905
       5980.0785       2.1186408
       5981.4556       2.1036642
       5982.8331       2.1043516
       5984.2108       2.0758336
       5985.5889       2.0669364
       5986.9673       2.0759479
       5988.3460       2.0778259
       5989.7250       2.0930108
       5991.1044       2.1026304
       5992.4840       2.0834997
       5993.8640       2.0814354
       5995.2443       2.1120760
       5996.6249       2.1119272
       5998.0059       2.0978972
       5999.3871       2.0790438
       6000.7687       2.0825015
       6002.1506       2.0887383
       6003.5328       2.1245037
       6004.9153       2.1350092
       6006.2981       2.0888055
       6007.6813       2.0569814
       6009.0648       2.0541787
       6010.4486       2.0663665
       6011.8327       2.0582391
       6013.2171       2.0505896
       6014.6019       2.0612919
       6015.9870       2.0651783
       6017.3724       2.0514984
       6018.7581       2.0648748
       6020.1441       2.0638377
       6021.5304       2.0742167
       6022.9171       2.0554973
       6024.3041       2.0377699
       6025.6914       2.0784646
       6027.0790       2.1187565
       6028.4670       2.1092572
       6029.8552       2.0768249
       6031.2438       2.1187468
       6032.6327       2.1328148
       6034.0220       2.1197141
       6035.4115       2.1457266
       6036.8014       2.1441548
       6038.1916       2.1643125
       6039.5821       2.1438213
       6040.9729       2.0913297
       6042.3640       2.1265164
       6043.7555       2.1624685
       6045.1473       2.1280591
       6046.5394       2.1325164
       6047.9318       2.1365680
       6049.3246       2.1253565
       6050.7176       2.1324859
       6052.1110       2.1498594
       6053.5047       2.1543549
       6054.8988       2.1259786
       6056.2931       2.1079325
       6057.6878       2.0770638
       6059.0828       2.1098869
       6060.4781       2.1251266
       6061.8737       2.0740412
       6063.2697       2.0871705
       6064.6660       2.1124355
       6066.0626       2.0668133
       6067.4595       2.0746764
       6068.8568       2.1044764
       6070.2543       2.1085425
       6071.6522       2.1172643
       6073.0504       2.1564153
       6074.4489       2.1397530
       6075.8478       2.1127320
       6077.2470       2.1234858
       6078.6465       2.1117653
       6080.0463       2.1193406
       6081.4464       2.0920814
       6082.8469       2.0491930
       6084.2477       2.0671811
       6085.6488       2.0842101
       6087.0502       2.1091935
       6088.4520       2.1130823
       6089.8541       2.0915091
       6091.2565       2.0953648
       6092.6592       2.0586628
       6094.0623       2.0666637
       6095.4656       2.1421449
       6096.8693       2.1530917
       6098.2733       2.1166930
       6099.6777       2.0809181
       6101.0823       2.0817018
       6102.4873       2.0573721
       6103.8926       2.0260038
       6105.2983       2.0510902
       6106.7042       2.0692049
       6108.1105       2.1016229
       6109.5171       2.1026158
       6110.9241       2.1036539
       6112.3313       2.1208597
       6113.7389       2.1084859
       6115.1468       2.1210479
       6116.5550       2.1352926
       6117.9636       2.1345222
       6119.3724       2.0977718
       6120.7816       2.0406952
       6122.1912       2.0050395
       6123.6010       2.0436002
       6125.0112       2.0689197
       6126.4217       2.0709884
       6127.8325       2.0563916
       6129.2437       1.9528951
       6130.6551       1.9433845
       6132.0669       2.0763681
       6133.4791       2.1731306
       6134.8915       2.1165496
       6136.3043       2.0004206
       6137.7174       2.0088521
       6139.1308       1.9849555
       6140.5446       1.9773599
       6141.9586       2.0160114
       6143.3730       2.0280268
       6144.7878       2.0553254
       6146.2028       2.0740081
       6147.6182       2.0660087
       6149.0339       2.0335333
       6150.4499       2.0910855
       6151.8663       2.0943373
       6153.2830       2.0233982
       6154.7000       2.0589139
       6156.1173       2.0516815
       6157.5350       1.9980566
       6158.9530       1.9896721
       6160.3713       1.9750207
       6161.7899       1.9366857
       6163.2089       1.8981505
       6164.6282       1.9152336
       6166.0478       1.9463285
       6167.4677       1.9580995
       6168.8880       1.9545387
       6170.3086       1.9460575
       6171.7295       1.9798646
       6173.1508       1.9773262
       6174.5724       1.9677784
       6175.9943       2.0002384
       6177.4165       2.0083183
       6178.8391       2.0185519
       6180.2620       2.0121661
       6181.6852       2.0040715
       6183.1088       2.0201668
       6184.5326       2.0230436
       6185.9569       2.0165378
       6187.3814       2.0011488
       6188.8062       1.9957748
       6190.2314       1.9791590
       6191.6570       1.9178788
       6193.0828       1.9228090
       6194.5090       2.0018411
       6195.9355       2.0319818
       6197.3623       2.0017247
       6198.7895       2.0280573
       6200.2170       2.0333716
       6201.6448       2.0188716
       6203.0729       2.0189241
       6204.5014       2.0149790
       6205.9302       2.0505934
       6207.3593       2.0646945
       6208.7888       2.0534141
       6210.2186       2.0277044
       6211.6487       2.0016068
       6213.0792       2.0131842
       6214.5099       1.9984735
       6215.9410       1.9764617
       6217.3725       1.9411241
       6218.8042       1.9295032
       6220.2363       1.9625359
       6221.6688       1.9885158
       6223.1015       1.9992918
       6224.5346       1.9867847
       6225.9680       1.9884576
       6227.4018       1.9942215
       6228.8359       1.9501739
       6230.2703       1.9483525
       6231.7050       1.9573135
       6233.1401       1.9502180
       6234.5755       1.9652829
       6236.0112       1.9603424
       6237.4473       1.9832658
       6238.8837       1.9956668
       6240.3204       1.9728384
       6241.7574       1.9537933
       6243.1948       1.9402434
       6244.6325       1.9073391
       6246.0706       1.9179242
       6247.5089       1.9508136
       6248.9477       1.9649417
       6250.3867       1.9485690
       6251.8261       1.9538423
       6253.2658       1.9498299
       6254.7058       1.9293926
       6256.1462       1.9182525
       6257.5869       1.9097184
       6259.0279       1.9122387
       6260.4692       1.9308995
       6261.9109       1.9503187
       6263.3530       1.9715554
       6264.7953       1.9975408
       6266.2380       1.9909531
       6267.6810       1.9899449
       6269.1244       1.9957443
       6270.5681       1.9983658
       6272.0121       1.9948215
       6273.4564       2.0100801
       6274.9011       2.0154386
       6276.3461       2.0038504
       6277.7915       2.0030123
       6279.2372       1.9754485
       6280.6832       1.9432246
       6282.1295       1.9213207
       6283.5762       1.9160725
       6285.0232       1.9140892
       6286.4706       1.9222960
       6287.9182       1.9476095
       6289.3663       1.9769107
       6290.8146       1.9651799
       6292.2633       1.9844228
       6293.7123       1.9993997
       6295.1616       2.0171209
       6296.6113       2.0555875
       6298.0613       2.0894266
       6299.5117       2.1629398
       6300.9624       2.2328113
       6302.4134       2.2652577
       6303.8647       2.2231902
       6305.3164       2.0819014
       6306.7685       2.0210838
       6308.2208       2.0110432
       6309.6735       1.9895857
       6311.1265       2.0084873
       6312.5799       2.0051443
       6314.0336       1.9899826
       6315.4876       1.9798833
       6316.9420       1.9427626
       6318.3967       1.9188731
       6319.8517       1.9251703
       6321.3071       1.9434294
       6322.7628       1.9654123
       6324.2188       1.9779503
       6325.6752       2.0042438
       6327.1319       2.0928892
       6328.5889       2.1624607
       6330.0463       2.0036437
       6331.5040       2.0101001
       6332.9621       2.0182998
       6334.4205       2.0042441
       6335.8792       1.9828205
       6337.3382       1.9897580
       6338.7976       1.9829758
       6340.2574       1.9764752
       6341.7174       1.9990661
       6343.1778       1.9915988
       6344.6386       1.9794102
       6346.0996       2.0124804
       6347.5610       2.0140185
       6349.0228       1.9877638
       6350.4849       2.0046214
       6351.9473       2.0185851
       6353.4101       2.0071783
       6354.8732       1.9964414
       6356.3366       1.9742734
       6357.8004       1.9954608
       6359.2645       1.9557380
       6360.7289       1.9293648
       6362.1937       1.9621506
       6363.6588       1.9860292
       6365.1243       2.0102454
       6366.5901       2.0467790
       6368.0562       2.0455879
       6369.5227       2.0100489
       6370.9895       1.9920293
       6372.4566       2.0080659
       6373.9241       2.0018798
       6375.3919       2.0005688
       6376.8601       2.0127908
       6378.3286       2.0152228
       6379.7974       1.9857032
       6381.2666       1.9746315
       6382.7361       1.9667818
       6384.2059       2.0448400
       6385.6761       2.1008922
       6387.1466       2.0198891
       6388.6175       2.0215248
       6390.0887       2.0026117
       6391.5602       1.9657168
       6393.0321       1.9925461
       6394.5043       1.9727615
       6395.9769       1.9676674
       6397.4498       1.9780072
       6398.9230       1.9607158
       6400.3966       1.9712343
       6401.8705       1.9624231
       6403.3448       1.9659978
       6404.8194       2.0151541
       6406.2943       2.0091358
       6407.7696       2.0053503
       6409.2452       2.0031809
       6410.7211       1.9901010
       6412.1974       1.9883718
       6413.6741       1.9842329
       6415.1510       1.9761455
       6416.6284       1.9862022
       6418.1060       2.0164845
       6419.5840       1.9989979
       6421.0623       1.9698161
       6422.5410       1.9712661
       6424.0200       1.9995137
       6425.4994       2.0357870
       6426.9791       2.0412455
       6428.4591       2.0263602
       6429.9395       2.0059984
       6431.4202       1.9948127
       6432.9013       1.9844932
       6434.3827       1.9855989
       6435.8644       1.9832865
       6437.3465       1.9876918
       6438.8289       2.0021873
       6440.3117       1.9969526
       6441.7948       2.0073211
       6443.2782       2.0162939
       6444.7620       2.0417918
       6446.2462       2.0385026
       6447.7306       2.0168717
       6449.2155       2.0080685
       6450.7006       1.9623978
       6452.1861       1.9423043
       6453.6720       1.9617570
       6455.1581       1.9738522
       6456.6447       1.9790489
       6458.1315       1.9615913
       6459.6188       1.9702322
       6461.1063       1.9867068
       6462.5942       1.9629917
       6464.0824       1.9665070
       6465.5710       1.9818719
       6467.0599       1.9993053
       6468.5492       2.0039595
       6470.0388       2.0185510
       6471.5288       2.0202552
       6473.0191       2.0211763
       6474.5097       2.0119062
       6476.0007       2.0274023
       6477.4920       2.0369749
       6478.9837       2.0106460
       6480.4757       2.0189721
       6481.9681       2.0314822
       6483.4608       1.9939672
       6484.9538       1.9816661
       6486.4472       1.9952320
       6487.9409       2.0072383
       6489.4350       2.0119597
       6490.9294       1.9893149
       6492.4242       1.9529067
       6493.9193       1.9169933
       6495.4147       1.8676434
       6496.9105       1.8604329
       6498.4067       1.8718823
       6499.9032       1.9051906
       6501.4000       1.9447257
       6502.8972       1.9568572
       6504.3947       1.9930970
       6505.8926       2.0146343
       6507.3908       2.0130353
       6508.8893       2.0131599
       6510.3882       2.0020319
       6511.8875       2.0209394
       6513.3871       2.0114355
       6514.8870       1.9823645
       6516.3873       1.9798640
       6517.8879       1.9932481
       6519.3889       1.9801596
       6520.8902       1.9924473
       6522.3918       2.0051737
       6523.8939       2.0049825
       6525.3962       2.0090371
       6526.8989       1.9993174
       6528.4020       1.9867540
       6529.9054       1.9729476
       6531.4091       1.9827400
       6532.9132       1.9971131
       6534.4176       1.9929285
       6535.9224       2.0035716
       6537.4275       2.0090118
       6538.9330       2.0049575
       6540.4388       2.0197963
       6541.9450       2.0078415
       6543.4515       2.0234181
       6544.9583       2.2207496
       6546.4655       2.5987991
       6547.9731       2.9066331
       6549.4810       3.0206901
       6550.9892       2.9519576
       6552.4978       2.6022487
       6554.0068       2.1380518
       6555.5161       1.9373286
       6557.0257       1.9169928
       6558.5357       2.3808234
       6560.0460       4.4576810
       6561.5567       7.6457361
       6563.0677       9.6012550
       6564.5791       10.248951
       6566.0908       9.3701758
       6567.6029       6.1694601
       6569.1153       3.1066109
       6570.6281       1.9955206
       6572.1412       1.9187386
       6573.6547       1.8870934
       6575.1685       1.8883345
       6576.6827       1.9280840
       6578.1972       1.9819546
       6579.7120       2.3708483
       6581.2272       3.4071099
       6582.7428       4.5448572
       6584.2587       5.1644824
       6585.7750       5.2985511
       6587.2916       4.5962815
       6588.8085       3.1828131
       6590.3258       2.2140747
       6591.8435       2.0018061
       6593.3615       1.9562862
       6594.8798       1.9463932
       6596.3985       1.9551531
       6597.9176       1.9599774
       6599.4370       1.9708478
       6600.9567       1.9872546
       6602.4768       1.9942322
       6603.9973       1.9886477
       6605.5181       1.9926308
       6607.0392       1.9747090
       6608.5607       1.9641445
       6610.0826       1.9675096
       6611.6048       1.9736949
       6613.1274       1.9810909
       6614.6503       1.9813662
       6616.1735       2.0060487
       6617.6971       2.0184068
       6619.2211       2.0094441
       6620.7454       2.0279423
       6622.2700       2.0109768
       6623.7951       1.9926769
       6625.3204       1.9950067
       6626.8461       1.9784169
       6628.3722       1.9795725
       6629.8986       1.9778591
       6631.4254       1.9745486
       6632.9525       1.9625107
       6634.4800       1.9567234
       6636.0078       1.9615694
       6637.5360       1.9812764
       6639.0645       1.9948431
       6640.5934       1.9804234
       6642.1226       1.9531100
       6643.6522       1.9658995
       6645.1821       1.9896698
       6646.7124       1.9981398
       6648.2430       1.9852991
       6649.7740       2.0103424
       6651.3054       1.9912221
       6652.8371       1.9699973
       6654.3691       1.9704587
       6655.9015       1.9794680
       6657.4343       2.0141118
       6658.9674       1.9685123
       6660.5008       1.9472741
       6662.0346       1.9501278
       6663.5688       1.9511837
       6665.1033       1.9646397
       6666.6382       1.9624093
       6668.1734       1.9438923
       6669.7090       1.9548803
       6671.2449       1.9848540
       6672.7812       1.9868275
       6674.3179       1.9787878
       6675.8549       2.0001671
       6677.3922       1.9637246
       6678.9299       1.9783800
       6680.4680       2.0362167
       6682.0064       1.9528930
       6683.5452       1.9225163
       6685.0843       2.0034519
       6686.6238       2.0303292
       6688.1636       1.9769402
       6689.7038       1.9820159
       6691.2443       1.9988253
       6692.7852       1.9632001
       6694.3264       2.0016814
       6695.8680       2.0069470
       6697.4100       1.9744380
       6698.9523       1.9429123
       6700.4950       1.9262223
       6702.0380       1.9745050
       6703.5814       2.0100246
       6705.1251       1.9627394
       6706.6692       1.9426698
       6708.2137       1.9540037
       6709.7585       1.9654402
       6711.3036       1.9914210
       6712.8491       2.1721706
       6714.3950       2.7402215
       6715.9412       3.2469213
       6717.4878       3.4085514
       6719.0347       3.4758484
       6720.5820       3.1407073
       6722.1297       2.4489113
       6723.6777       2.0517373
       6725.2261       1.9441925
       6726.7748       2.0129836
       6728.3238       2.3611403
       6729.8733       2.7573340
       6731.4231       2.9883322
       6732.9732       3.0938208
       6734.5237       2.9107398
       6736.0746       2.4481811
       6737.6258       2.0614645
       6739.1774       1.9350215
       6740.7293       1.9191439
       6742.2816       1.9233232
       6743.8342       1.9242578
       6745.3872       1.9239350
       6746.9406       1.9326697
       6748.4943       1.9403823
       6750.0484       1.9320347
       6751.6028       1.9166993
       6753.1576       1.9172052
       6754.7128       1.9238986
       6756.2683       1.9227791
       6757.8242       1.9677714
       6759.3804       1.9748472
       6760.9370       1.9702263
       6762.4939       1.9685603
       6764.0512       1.9265394
       6765.6089       1.8907686
       6767.1669       1.9247170
       6768.7253       1.9556970
       6770.2840       1.9356203
       6771.8431       1.9193669
       6773.4025       1.9156428
       6774.9624       1.9347534
       6776.5225       1.9639373
       6778.0831       1.9604694
       6779.6440       1.9487227
       6781.2052       1.9734957
       6782.7668       1.9843661
       6784.3288       1.9217425
       6785.8911       1.8939587
       6787.4538       1.8838120
       6789.0168       1.9494579
       6790.5803       2.0154578
       6792.1440       1.9310267
       6793.7082       1.8917369
       6795.2726       1.9456630
       6796.8375       1.9501888
       6798.4027       1.9489002
       6799.9683       1.9671213
       6801.5342       1.9684208
       6803.1005       1.9427664
       6804.6671       1.9511410
       6806.2342       1.9599370
       6807.8015       1.9462811
       6809.3693       1.9435165
       6810.9374       1.9537707
       6812.5058       1.9359674
       6814.0746       1.9524789
       6815.6438       1.9642580
       6817.2134       1.9415435
       6818.7833       1.9261610
       6820.3535       1.9454545
       6821.9242       1.9948361
       6823.4951       1.9674107
       6825.0665       1.9146560
       6826.6382       1.9420714
       6828.2103       1.9472231
       6829.7827       1.9350675
       6831.3555       1.9360635
       6832.9287       1.9562268
       6834.5022       1.9578310
       6836.0761       1.9538417
       6837.6503       1.9509822
       6839.2249       1.9397929
       6840.7999       1.9095826
       6842.3752       1.9223136
       6843.9509       1.9086112
       6845.5270       1.9323332
       6847.1034       1.9605329
       6848.6802       1.9395557
       6850.2573       1.9454062
       6851.8348       1.9362998
       6853.4127       1.9074701
       6854.9910       1.8801509
       6856.5696       1.9173696
       6858.1485       1.9261466
       6859.7279       1.9085223
       6861.3076       1.9088439
       6862.8876       1.9068328
       6864.4680       1.9269441
       6866.0488       1.9364090
       6867.6300       1.9359985
       6869.2115       1.9513137
       6870.7933       1.9611330
       6872.3756       1.9465989
       6873.9582       1.9458246
       6875.5412       1.9303535
       6877.1245       1.9296293
       6878.7082       1.9492316
       6880.2923       1.9499383
       6881.8767       1.9303598
       6883.4615       1.9362311
       6885.0466       1.9317065
       6886.6322       1.9360785
       6888.2181       1.9349931
       6889.8043       1.9653813
       6891.3909       1.9728288
       6892.9779       1.9525838
       6894.5653       1.9512646
       6896.1530       1.9642371
       6897.7411       1.9807414
       6899.3295       1.9536067
       6900.9183       1.9447040
       6902.5075       1.9589980
       6904.0970       1.9495597
       6905.6869       1.9640805
       6907.2772       1.9596940
       6908.8679       1.9495842
       6910.4589       1.9714747
       6912.0502       1.9745651
       6913.6420       1.9441126
       6915.2341       1.9310162
       6916.8266       1.9399265
       6918.4194       1.9427423
       6920.0126       1.9482598
       6921.6062       1.9529301
       6923.2001       1.9372262
       6924.7944       1.9277433
       6926.3891       1.9262014
       6927.9842       1.9231165
       6929.5796       1.9272076
       6931.1754       1.9333111
       6932.7715       1.9291495
       6934.3680       1.9463354
       6935.9649       1.9429524
       6937.5621       1.9325436
       6939.1598       1.9376624
       6940.7577       1.9384928
       6942.3561       1.9385120
       6943.9548       1.9288205
       6945.5539       1.9157233
       6947.1534       1.9053181
       6948.7532       1.9321999
       6950.3534       1.9355151
       6951.9539       1.9259890
       6953.5549       1.9027951
       6955.1562       1.9075766
       6956.7578       1.9191323
       6958.3599       1.9218859
       6959.9623       1.9424331
       6961.5651       1.9482028
       6963.1682       1.9516608
       6964.7717       1.9577679
       6966.3756       1.9496190
       6967.9799       1.9544522
       6969.5845       1.9455897
       6971.1895       1.9356679
       6972.7948       1.9475144
       6974.4006       1.9344822
       6976.0067       1.9254380
       6977.6131       1.9066954
       6979.2200       1.8708162
       6980.8272       1.8626839
       6982.4348       1.9052508
       6984.0427       1.9263637
       6985.6510       1.9655082
       6987.2597       1.9707362
       6988.8688       1.9539903
       6990.4782       1.9561894
       6992.0880       1.9245942
       6993.6982       1.9280236
       6995.3087       1.9518806
       6996.9196       1.9439532
       6998.5309       1.9223667
       7000.1426       1.9315807
       7001.7546       1.9326675
       7003.3670       1.9134957
       7004.9798       1.9196140
       7006.5929       1.9359811
       7008.2064       1.9451282
       7009.8203       1.9217607
       7011.4346       1.9131403
       7013.0492       1.9354440
       7014.6642       1.9273115
       7016.2796       1.9169799
       7017.8953       1.9183341
       7019.5114       1.9136598
       7021.1279       1.9106205
       7022.7448       1.9262576
       7024.3620       1.9192693
       7025.9796       1.9121845
       7027.5976       1.9176074
       7029.2160       1.9290531
       7030.8347       1.9290233
       7032.4538       1.9273296
       7034.0732       1.9437890
       7035.6931       1.9366735
       7037.3133       1.9111456
       7038.9339       1.9151334
       7040.5549       1.9413056
       7042.1762       1.9915151
       7043.7979       1.9777887
       7045.4200       1.9417327
       7047.0424       2.0226715
       7048.6653       1.9921040
       7050.2885       1.9190225
       7051.9120       1.9232881
       7053.5360       1.9602034
       7055.1603       1.9573129
       7056.7850       1.9020986
       7058.4101       1.8884755
       7060.0355       1.8922834
       7061.6613       1.8493881
       7063.2875       1.8690345
       7064.9141       1.8900775
       7066.5411       1.8731629
       7068.1684       1.8742973
       7069.7961       1.8870184
       7071.4241       1.9009294
       7073.0526       1.9065964
       7074.6814       1.8752986
       7076.3106       1.9318826
       7077.9402       1.9880500
       7079.5701       1.8108259
       7081.2004       1.8019344
       7082.8311       1.9569984
       7084.4622       1.9523456
       7086.0936       1.8749832
       7087.7255       1.8106927
       7089.3576       1.8215997
       7090.9902       1.8252155
       7092.6232       1.8018436
       7094.2565       1.8268393
       7095.8902       1.8110959
       7097.5243       1.8238409
       7099.1587       1.8896923
       7100.7936       1.8534562
       7102.4288       1.8119423
       7104.0643       1.8768372
       7105.7003       1.8577335
       7107.3366       1.8100917
       7108.9734       1.8264725
       7110.6104       1.8147947
       7112.2479       1.8245889
       7113.8858       1.8416302
       7115.5240       1.8708068
       7117.1626       1.8592586
       7118.8016       1.7577873
       7120.4409       1.7900372
       7122.0806       1.8703347
       7123.7207       1.8263870
       7125.3612       1.7993889
       7127.0021       1.8005882
       7128.6433       1.8144628
       7130.2850       1.8174292
       7131.9270       1.8012565
       7133.5693       1.8274719
       7135.2121       1.8313366
       7136.8552       1.8474258
       7138.4987       1.9035190
       7140.1426       1.9518504
       7141.7869       1.8345297
       7143.4315       1.7102491
       7145.0766       1.7922320
       7146.7220       1.8318011
       7148.3677       1.7740228
       7150.0139       1.8030668
       7151.6604       1.8038547
       7153.3074       1.8096865
       7154.9547       1.8167860
       7156.6023       1.8657863
       7158.2504       1.8677657
       7159.8988       1.7925047
       7161.5477       1.7915799
       7163.1969       1.7416805
       7164.8464       1.7617964
       7166.4964       1.8334604
       7168.1467       1.8346831
       7169.7974       1.7851984
       7171.4485       1.7706398
       7173.1000       1.8235939
       7174.7519       1.8055267
       7176.4041       1.8131629
       7178.0567       1.8281984
       7179.7097       1.8246340
       7181.3631       1.8241106
       7183.0169       1.8244595
       7184.6710       1.8044552
       7186.3255       1.7944045
       7187.9804       1.7921100
       7189.6357       1.8174762
       7191.2914       1.8076124
       7192.9474       1.7705741
       7194.6039       1.7839149
       7196.2607       1.7825918
       7197.9179       1.8175075
       7199.5754       1.8763117
       7201.2334       1.8155124
       7202.8917       1.7730507
       7204.5504       1.7466251
       7206.2095       1.7318737
       7207.8690       1.7667058
       7209.5289       1.8663121
       7211.1891       1.8076548
       7212.8498       1.8142368
       7214.5108       1.8102159
       7216.1722       1.8220044
       7217.8339       1.8177159
       7219.4961       1.8187938
       7221.1586       1.8071164
       7222.8216       1.8239300
       7224.4849       1.8128395
       7226.1486       1.7917228
       7227.8126       1.8400025
       7229.4771       1.8818623
       7231.1419       1.8564603
       7232.8072       1.8320454
       7234.4728       1.8607078
       7236.1388       1.9013837
       7237.8051       1.8518071
       7239.4719       1.8253708
       7241.1390       1.8269035
       7242.8066       1.8494584
       7244.4745       1.8445617
       7246.1428       1.8332871
       7247.8114       1.8636616
       7249.4805       1.8673739
       7251.1500       1.8634797
       7252.8198       1.8402330
       7254.4900       1.8474893
       7256.1606       1.8752310
       7257.8316       1.8776921
       7259.5030       1.8693232
       7261.1747       1.8489150
       7262.8469       1.8572521
       7264.5194       1.8696039
       7266.1923       1.8626334
       7267.8656       1.8807200
       7269.5393       1.8817303
       7271.2133       1.8606643
       7272.8878       1.8505222
       7274.5626       1.8797311
       7276.2378       1.8752558
       7277.9134       1.8251459
       7279.5894       1.8465168
       7281.2658       1.8481344
       7282.9426       1.8326013
       7284.6197       1.8197473
       7286.2973       1.8263443
       7287.9752       1.8084306
       7289.6535       1.8039543
       7291.3322       1.8213321
       7293.0113       1.8269487
       7294.6908       1.8436169
       7296.3706       1.8603043
       7298.0509       1.8735019
       7299.7315       1.9013075
       7301.4125       1.8711185
       7303.0939       1.8496649
       7304.7757       1.8563687
       7306.4579       1.8561108
       7308.1405       1.8616481
       7309.8234       1.8453272
       7311.5068       1.8449945
       7313.1905       1.8572398
       7314.8746       1.8734352
       7316.5591       1.9043775
       7318.2440       1.9215677
       7319.9293       1.8923773
       7321.6150       1.8784313
       7323.3010       1.9332018
       7324.9875       1.8955975
       7326.6743       1.8718716
       7328.3615       1.8943867
       7330.0491       1.8833027
       7331.7371       1.9001455
       7333.4255       1.9041078
       7335.1143       1.9058515
       7336.8035       1.9075134
       7338.4930       1.8916395
       7340.1830       1.8882865
       7341.8733       1.8917258
       7343.5640       1.8962011
       7345.2552       1.8776390
       7346.9467       1.8622722
       7348.6385       1.8849213
       7350.3308       1.8868060
       7352.0235       1.8748941
       7353.7166       1.8969627
       7355.4100       1.8629355
       7357.1039       1.8198594
       7358.7981       1.8275731
       7360.4927       1.8345959
       7362.1877       1.8247556
       7363.8831       1.8621733
       7365.5789       1.8594176
       7367.2751       1.8337725
       7368.9717       1.8793822
       7370.6686       1.9229567
       7372.3660       1.8993858
       7374.0637       1.9078982
       7375.7619       1.9192665
       7377.4604       1.9223142
       7379.1593       1.9433474
       7380.8586       1.9405625
       7382.5583       1.9261628
       7384.2584       1.8852266
       7385.9589       1.8578253
       7387.6598       1.8804066
       7389.3610       1.8287856
       7391.0627       1.7867069
       7392.7648       1.9153850
       7394.4672       1.9685586
       7396.1700       1.8391220
       7397.8733       1.8382713
       7399.5769       1.9289118
       7401.2809       1.9050345
       7402.9853       1.9253223
       7404.6901       1.9520158
       7406.3953       1.9138742
       7408.1009       1.8588624
       7409.8068       1.8282859
       7411.5132       1.8820565
       7413.2200       1.9098158
       7414.9271       1.8453758
       7416.6347       1.8406028
       7418.3426       1.8416384
       7420.0509       1.8231103
       7421.7597       1.8982317
       7423.4688       1.9287870
       7425.1783       1.8246997
       7426.8882       1.8604014
       7428.5985       1.8886811
       7430.3092       1.8727305
       7432.0203       1.9200557
       7433.7318       1.8799951
       7435.4436       1.8952973
       7437.1559       1.9229051
       7438.8686       1.8602972
       7440.5816       1.9054293
       7442.2951       1.8863678
       7444.0089       1.8626351
       7445.7232       1.8920609
       7447.4378       1.8440004
       7449.1529       1.8680725
       7450.8683       1.9040987
       7452.5841       1.8563618
       7454.3003       1.9284473
       7456.0169       1.9715893
       7457.7340       1.8840951
       7459.4514       1.8752588
       7461.1692       1.9083888
       7462.8874       1.8780614
       7464.6059       1.8626563
       7466.3249       1.8902844
       7468.0443       1.9022135
       7469.7641       1.8867886
       7471.4843       1.9039252
       7473.2048       1.8998125
       7474.9258       1.8859937
       7476.6472       1.8765116
       7478.3689       1.8762684
       7480.0911       1.8876298
       7481.8136       1.8930508
       7483.5366       1.8972460
       7485.2599       1.9022766
       7486.9837       1.8842248
       7488.7078       1.8801349
       7490.4324       1.8892137
       7492.1573       1.8840794
       7493.8826       1.8512145
       7495.6084       1.8502061
       7497.3345       1.8493024
       7499.0610       1.8633047
       7500.7879       1.9398674
       7502.5152       1.9486948
       7504.2430       1.8376115
       7505.9711       1.8908892
       7507.6996       1.9159592
       7509.4285       1.8099749
       7511.1578       1.8665448
       7512.8875       1.9468521
       7514.6176       1.9126089
       7516.3481       1.8983305
       7518.0790       1.9243356
       7519.8103       1.8957565
       7521.5420       1.8722248
       7523.2741       1.8814191
       7525.0066       1.8787335
       7526.7395       1.8972444
       7528.4728       1.8964581
       7530.2065       1.8767130
       7531.9406       1.9020689
       7533.6751       1.8990981
       7535.4100       1.8888169
       7537.1453       1.9394048
       7538.8810       1.9949641
       7540.6171       1.7974736
       7542.3536       1.7782688
       7544.0904       2.0056945
       7545.8277       1.9774511
       7547.5654       1.9456901
       7549.3035       1.9190749
       7551.0420       1.8539581
       7552.7809       1.9233209
       7554.5202       1.9181525
       7556.2599       1.8748827
       7558.0000       1.8877579
       7559.7405       1.8728269
       7561.4814       1.8894474
